0.9372857495467375	-0.008321432343412418	3.4
0.8746126270087483	-0.014780513333479538	3.4
0.8119516534873978	-0.020689463410550207	3.4
0.7493022523725893	-0.026074392592280227	3.4
0.6866644576604225	-0.03093376146969011	3.4
0.6240389526026026	-0.03523663108733905	3.4
0.561427126301335	-0.03892010021731626	3.4
0.49883115962398716	-0.0418854149775821	3.4
0.4362541614617261	-0.04399179877798798	3.4
0.3737003969007164	-0.04504612028819324	3.4
0.3111756967849074	-0.0447843476444883	3.4
0.24868826394095253	-0.042835041029955556	3.4
0.18635200772423505	-0.0386486701671921	3.4
0.12630572921004998	-0.03245175575002436	3.4
0.06769444236655556	-0.025273464083256467	3.4
0.05730555763344444	0.052085374357670536	3.4
0.12369427078995003	0.0686226075488525	3.4
0.18864799227576495	0.0745169986466843	3.4
0.25131173605904744	0.0759608380494868	3.4
0.3138243032150926	0.07514966157905861	3.4
0.3762996030992836	0.07265095113780262	3.4
0.4387458385382739	0.06883614654263642	3.4
0.5011688403760128	0.0639692796572696	3.4
0.563572873698665	0.058243481812042835	3.4
0.6259610473973974	0.051799529597104675	3.4
0.6883355423395775	0.0447361768944948	3.4
0.7506977476274107	0.03711632493212398	3.4
0.8130483465126022	0.02897091266543302	3.4
0.8753873729912517	0.020301479503401415	3.4
0.9377142504532625	0.011081915428373357	3.4
1.0000278188867284	0.0012596928631778213	3.4
0.9372857495467375	-0.008321432343412418	4.1
0.8746126270087483	-0.014780513333479538	4.1
0.8119516534873978	-0.020689463410550207	4.1
0.7493022523725893	-0.026074392592280227	4.1
0.6866644576604225	-0.03093376146969011	4.1
0.6240389526026026	-0.03523663108733905	4.1
0.561427126301335	-0.03892010021731626	4.1
0.49883115962398716	-0.0418854149775821	4.1
0.4362541614617261	-0.04399179877798798	4.1
0.3737003969007164	-0.04504612028819324	4.1
0.3111756967849074	-0.0447843476444883	4.1
0.24868826394095253	-0.042835041029955556	4.1
0.18635200772423505	-0.0386486701671921	4.1
0.12630572921004998	-0.03245175575002436	4.1
0.06769444236655556	-0.025273464083256467	4.1
0.05730555763344444	0.052085374357670536	4.1
0.12369427078995003	0.0686226075488525	4.1
0.18864799227576495	0.0745169986466843	4.1
0.25131173605904744	0.0759608380494868	4.1
0.3138243032150926	0.07514966157905861	4.1
0.3762996030992836	0.07265095113780262	4.1
0.4387458385382739	0.06883614654263642	4.1
0.5011688403760128	0.0639692796572696	4.1
0.563572873698665	0.058243481812042835	4.1
0.6259610473973974	0.051799529597104675	4.1
0.6883355423395775	0.0447361768944948	4.1
0.7506977476274107	0.03711632493212398	4.1
0.8130483465126022	0.02897091266543302	4.1
0.8753873729912517	0.020301479503401415	4.1
0.9377142504532625	0.011081915428373357	4.1
1.0000278188867284	0.0012596928631778213	4.1
0.9372857495467376	-0.008321432343412418	4.68
0.8746126270087481	-0.014780513333479534	4.68
0.811951653487398	-0.020689463410550207	4.68
0.7493022523725893	-0.026074392592280227	4.68
0.6866644576604225	-0.030933761469690107	4.68
0.6240389526026026	-0.03523663108733905	4.68
0.561427126301335	-0.03892010021731626	4.68
0.4988311596239871	-0.0418854149775821	4.68
0.43625416146172596	-0.04399179877798798	4.68
0.37370039690071644	-0.04504612028819324	4.68
0.3111756967849073	-0.0447843476444883	4.68
0.24868826394095256	-0.042835041029955556	4.68
0.18635200772423502	-0.0386486701671921	4.68
0.12630572921004998	-0.03245175575002436	4.68
0.06769444236655554	-0.025273464083256463	4.68
0.05730555763344443	0.052085374357670536	4.68
0.12369427078995003	0.0686226075488525	4.68
0.18864799227576495	0.07451699864668429	4.68
0.2513117360590475	0.07596083804948682	4.68
0.3138243032150926	0.07514966157905861	4.68
0.37629960309928356	0.07265095113780262	4.68
0.4387458385382738	0.06883614654263641	4.68
0.5011688403760128	0.06396927965726959	4.68
0.5635728736986652	0.058243481812042835	4.68
0.6259610473973974	0.05179952959710467	4.68
0.6883355423395775	0.044736176894494786	4.68
0.7506977476274105	0.03711632493212399	4.68
0.813048346512602	0.028970912665433023	4.68
0.8753873729912517	0.02030147950340142	4.68
0.9377142504532627	0.011081915428373355	4.68
1.0000278188867284	0.001259692863177821	4.68
0.9372857495467375	-0.008321432343412418	5.26
0.8746126270087483	-0.014780513333479538	5.26
0.8119516534873978	-0.020689463410550207	5.26
0.7493022523725893	-0.026074392592280227	5.26
0.6866644576604225	-0.03093376146969011	5.26
